Time	Artist	Title	Album	Track MBID	Artist MBID	Album MBID
1215189835000	Vampire Weekend	A-Punk	Vampire Weekend	abd613e9-ae57-4bd5-ae6c-33b336f4cfcf	af37c51c-0790-4a29-b995-456f98a6b8c9	29436531-8e43-4e5e-9d36-037e775e2883
1215189972000	Justice	Phantom Pt. II	Cross		31a88d29-827e-4c67-ad46-e47fab0de3c1	
1215190174000	Scary Kids Scaring Kids	Set Sail	Scary Kids Scaring Kids	03918817-079c-4974-943d-5f1c859318a7	90cda7b7-9112-4ec7-9d6f-3f4675ef5130	1ea46d2e-a7a3-4199-8f71-9897b4ef06e5
1215190379000	Say Anything	Surgically Removing the Tracking Device	In Defense of the Genre	36bc6d7d-9324-40f2-87fa-2bc5cbfe738b	ee90d1b3-a4e2-4d18-9092-111d856e7e7a	17d31a0a-09c2-47ec-81d6-dd9c7543e388
1215190794000	Taking Back Sunday	Bike Scene	Tell All Your Friends	06a62f0d-0519-4c0e-8b8e-decfdc60a6ba	350bce49-c21b-4137-b50a-0766ded07e4d	266fc77a-b919-49b6-a77a-e1c60825870d
1215190973000	Cartel	This Is Who We Are	Cartel	0dd266f8-46e3-4379-94b1-968fc781c6ca	0189c612-39a5-485d-8fc2-eca025b73861	9eeaa399-0c9b-411c-8e93-2c96551760e4
1215191182000	Four Year Strong	Men Are from Mars, Women Are from Hell	Rise or Die Trying	4a62e6a2-07e0-4185-8f0c-a4470785bb0d	c0a138e2-cef7-471b-8fbb-524e1076256a	61adb0bf-dc15-4f65-909c-7222b7953648
1215191368000	Justice	Stress	Cross	6662c57d-240c-471a-b360-fcba24b03142	31a88d29-827e-4c67-ad46-e47fab0de3c1	
1215191792000	Justice	Phantom	Cross	04ea6fe8-ad8e-4f23-b700-170daa0592b2	31a88d29-827e-4c67-ad46-e47fab0de3c1	
1215192054000	The Audition	Have Gun, Will Travel	Champion	3aa4e9f9-1aeb-4707-adda-52bb2671be6f	fbeaf468-bc8d-40eb-a530-4f8982b2e1fe	c68fc163-6b59-4fe1-927d-06d4cf89fe4d
1215198068000	The Aggrolites	Sound By The Pound	The Aggrolites	fb785cfe-2431-4de0-b12a-7fcedee719e5	ac241ded-3430-4f42-8451-f78667cc2f52	51e22728-2995-4258-998a-f1163f94b8fc
1215198449000	VHS or Beta	Burn It All Down	Bring On The Comets	9c05219d-00f5-49b9-8373-90f902fd72cf	632fa908-1fff-4446-a600-72fa41f76a20	33657294-f286-4551-b31b-9fea9562ebb8
1215198666000	The Spill Canvas	Hush Hush	No Really, I'm Fine	f8d1ab44-6c03-40f9-8e27-6b09bd2d3fd6	98091205-c85e-49b0-954b-d84dab308138	e1deea03-7c2c-4837-a65d-2cc6eb89fae2
1215198937000	The Aggrolites	Love Isn't Love	The Aggrolites	52841a5b-afbe-4536-94ad-4919a5a398bc	ac241ded-3430-4f42-8451-f78667cc2f52	51e22728-2995-4258-998a-f1163f94b8fc
1215199167000	Cartel	If You Do, If You Don't	Cartel	43880f9d-b0bf-4382-9ebd-8020f943fe4e	0189c612-39a5-485d-8fc2-eca025b73861	9eeaa399-0c9b-411c-8e93-2c96551760e4
1215199366000	This Day & Age	Eustace	The Bell And The Hammer	2fbedefd-5edf-4a97-85e1-440990449e35	10ca997f-12e3-4075-9b8e-a0a78c0671de	8616fcf4-04cc-46bd-aa1d-01e536ad63da
1215200203000	The Aggrolites	Heavier Than Lead	The Aggrolites	8fae2cd9-4950-4320-9393-c603ab735551	ac241ded-3430-4f42-8451-f78667cc2f52	51e22728-2995-4258-998a-f1163f94b8fc
1215200409000	Forever the Sickest Kids	Phone Call	Underdog Alma Mater	192f4f5d-fd25-4931-9a67-154004c51d5b	5c6f8874-cb53-4f4d-9168-cc2af8c7ecf9	a5e16bd6-0064-42b5-b3ef-40c0eb3aecf5
1215200608000	Saves the Day	Can't Stay The Same	Under The Boards	9408aa1e-b0ed-4a76-8ce0-6c6710e3865c	593f8594-83ad-4df4-a9b8-e4d225f55440	532bb2f7-4a11-3706-936c-0daf94fbccbc
1215200883000	The Apples In Stereo	Skyway	New Magnetic Wonder	7a6f96be-6f5b-48ef-bf5c-79bfb5950721	ea075268-e5ea-40f7-b9c3-68b039218a88	53337583-36c8-4081-b77f-27b1ced6a3bb
1215201097000	The Rocket Summer	Brat Pack	Hello Good Friend	b2a29e44-1353-4e3e-af9d-1a08f2b7596d	9fdd9163-9824-413e-91ad-d01e561b4078	
1215201326000	The Apples In Stereo	7 Stars	New Magnetic Wonder	6b5564e0-c7ca-4b4d-8dc7-9ace7f47003f	ea075268-e5ea-40f7-b9c3-68b039218a88	53337583-36c8-4081-b77f-27b1ced6a3bb
1215201553000	All Time Low	Holly (Would You Turn Me On?)	So Wrong, It's Right	8453f245-8f20-43a5-b440-519c511e07d9	62162215-b023-4f0e-84bd-1e9412d5b32c	b97c7de1-616c-40bf-a8d7-9ceb84ab8552
1215201784000	Owl City	West Coast Friendship	Maybe I'm Dreaming	5cd5b45e-bd64-4a98-bcf8-ad7c0ac2101c	ad279295-653f-42e1-9aaa-b731df2e78ba	64475fb2-b69c-48bb-a436-95ee8d9a7b49
1215202031000	Taking Back Sunday	Spin	Louder Now	39af025a-9797-4a9c-a03e-2bb7da10f5dd	350bce49-c21b-4137-b50a-0766ded07e4d	d2cea175-f231-4f03-8743-d3879d82ffae
1215281075000	Cartel	Runaway	Chroma	eaec6acb-4c05-436e-8c33-315bda265712	0189c612-39a5-485d-8fc2-eca025b73861	e4bfed3c-4f49-41af-946d-30e59d2730a5
1215281283000	Crash Romeo	Minutes To Miles	Minutes To Miles	7edfc3d4-cef3-4dde-b940-0e69c679ded2	2e8a8501-5c18-436e-ac55-e03955c3f63d	02e47435-736c-402e-8de7-0752d8bb05d1
1215281727000	Justice	D.A.N.C.E.	Cross	06c9b1c4-a988-46c7-ba9e-03ac28d0954d	31a88d29-827e-4c67-ad46-e47fab0de3c1	
1215281996000	The Academy Is...	Checkmarks	Almost Here	480b22c4-ce9a-4faa-bc7c-d84ad8b55cfe	eb8ff09f-0b63-4c5e-96dc-b6dadeb794ac	fb22dc88-9b7e-4ad6-98d5-56c5b4386254
1215288050000	The Aggrolites	Death At Ten Paces	The Aggrolites	0310469c-73bc-4aed-953a-a3024f8411f2	ac241ded-3430-4f42-8451-f78667cc2f52	51e22728-2995-4258-998a-f1163f94b8fc
1215288223000	The Aggrolites	Lightning & Thunder	The Aggrolites		ac241ded-3430-4f42-8451-f78667cc2f52	51e22728-2995-4258-998a-f1163f94b8fc
1215288442000	The Aggrolites	Time To Get Tough	The Aggrolites	12c82f07-2948-48db-9e8e-931cff037b26	ac241ded-3430-4f42-8451-f78667cc2f52	51e22728-2995-4258-998a-f1163f94b8fc
1215288586000	The Aggrolites	Funky Fire	The Aggrolites	47d7ee0f-c167-4569-8a76-1023e5cc612a	ac241ded-3430-4f42-8451-f78667cc2f52	51e22728-2995-4258-998a-f1163f94b8fc
1215288837000	The Aggrolites	Thunder Fist	The Aggrolites	f44da2df-ec98-45ed-aeae-f948627dfe97	ac241ded-3430-4f42-8451-f78667cc2f52	51e22728-2995-4258-998a-f1163f94b8fc
1215289008000	The Aggrolites	Sound Of Bombshell	The Aggrolites	56b44c8f-23d5-45d6-8313-b58ff18a894d	ac241ded-3430-4f42-8451-f78667cc2f52	51e22728-2995-4258-998a-f1163f94b8fc
1215289185000	The Aggrolites	Work To Do	The Aggrolites	fcc60dce-e9b8-4f64-b715-8eedeb6cea96	ac241ded-3430-4f42-8451-f78667cc2f52	51e22728-2995-4258-998a-f1163f94b8fc
1215289368000	The Aggrolites	Countryman Fiddle	The Aggrolites	cf61aa22-2e27-4f01-a412-516a6c9764b3	ac241ded-3430-4f42-8451-f78667cc2f52	51e22728-2995-4258-998a-f1163f94b8fc
1215289597000	The Aggrolites	Mr. Misery	The Aggrolites	623e6046-883c-42be-9163-aaf4aedd921b	ac241ded-3430-4f42-8451-f78667cc2f52	51e22728-2995-4258-998a-f1163f94b8fc
1215366383000	The Aggrolites	Someday	The Aggrolites	399c4350-3c90-4e58-b957-156b528b0672	ac241ded-3430-4f42-8451-f78667cc2f52	51e22728-2995-4258-998a-f1163f94b8fc
1215447129000	Holiday Parade	Driving Away	This Is My Year EP	a2e3e9b1-845f-4306-8ed5-f2258182bdcb	0964ce63-5e4f-4d28-aa1b-aa9a44a8cab7	
1215447310000	This Day & Age	Of Course We've All Seen The Sun	The Bell And The Hammer	964f6bbc-773e-40f8-b5d8-298d28e3d319	10ca997f-12e3-4075-9b8e-a0a78c0671de	8616fcf4-04cc-46bd-aa1d-01e536ad63da
1215447592000	Saves the Day	When I'm Not There	Under The Boards	d95ddf92-7778-4649-8ae2-a969c07cb5d6	593f8594-83ad-4df4-a9b8-e4d225f55440	532bb2f7-4a11-3706-936c-0daf94fbccbc
1215447757000	Saosin	Bury Your Head	Saosin	0f569b02-7294-4c25-9372-09eebb7d3ed9	47b8b42a-96e8-46fa-9ea6-70c5136ae971	fe4f3c7d-c76e-4e06-87fb-e6f0ab34fe23
1215447972000	The Automatic	Recover	Not Accepted Anywhere	0257b425-3b66-4075-9400-2b61ed575321	89cdc35a-c053-45f3-a129-1bbdf84943b9	b206cd3f-db15-488f-b85f-a02fcebd0474
1215448145000	The Morning Of	Reverie	The World As We Know It	33cd0a31-ba3a-4114-9c49-c5c65d09228c	5d3bd348-be28-4eca-ae4f-8be742bbabdb	3f62eb4a-3990-4782-b526-da1c13b50be4
1215448388000	Saves the Day	Because You Are No Other	Under The Boards	7b825a71-571c-49ee-98de-b46f80423f71	593f8594-83ad-4df4-a9b8-e4d225f55440	532bb2f7-4a11-3706-936c-0daf94fbccbc
1215448524000	Taking Back Sunday	The Union	Where You Want to Be	8dc60a64-93d3-458f-9354-c9c2fb230110	350bce49-c21b-4137-b50a-0766ded07e4d	17f88c72-99db-495c-8fbd-37610350c785
1215448694000	This Day & Age	The Day We Started	Always Leave the Ground	7ce6f518-775d-42b5-b0c0-c1c2f2916e46	10ca997f-12e3-4075-9b8e-a0a78c0671de	
1215448923000	This Day & Age	Slideshow	Always Leave the Ground	2e94b36c-6fa7-428c-a50a-582859ae7402	10ca997f-12e3-4075-9b8e-a0a78c0671de	
1215449229000	This Day & Age	Practice Makes Better	The Bell And The Hammer	b4879c12-5c57-4cf2-af62-3fbc9128bfac	10ca997f-12e3-4075-9b8e-a0a78c0671de	8616fcf4-04cc-46bd-aa1d-01e536ad63da
1215449477000	Saves the Day	Hell Is Here	Sound The Alarm	fc5ba788-345d-48af-a272-558552cb53b6	593f8594-83ad-4df4-a9b8-e4d225f55440	1615eb2b-4320-4263-bd0b-20f58b199dc5
1215449694000	Vampire Weekend	Campus	Vampire Weekend	1703691a-ec5d-45ae-a880-f3f2a6f7843c	af37c51c-0790-4a29-b995-456f98a6b8c9	29436531-8e43-4e5e-9d36-037e775e2883
1215449869000	The Secret Handshake	Summer of '98	One Full Year	4cbf03d2-d25e-490e-a932-20e6f34a03aa	432c7522-87c8-46e0-8c9e-6df1c6c09a24	2c2ef096-90dd-4830-a78f-d8c6c28c6aa9
1215450067000	The Matches	Little Maggots	Decomposer	05e56757-f289-48ba-a04b-22c11a4f150f	0fc0b0e8-9e40-432d-973e-a184b7be01e1	29898ab5-9402-4b01-9b7c-8cb8ebe4d0d3
1215450231000	AFI	Summer Shudder	Decemberunderground	12949b8c-f08a-4939-8641-2af067b92db5	1c3919b2-43ca-4a4a-935d-9d50135ec0ef	1f315994-b360-46c8-9241-303c49ff4741
1215450417000	All Time Low	Coffee Shop Soundtrack	Put Up or Shut Up	04ce0e3d-2c96-46e0-b057-58507d1e2b74	62162215-b023-4f0e-84bd-1e9412d5b32c	fd912396-6aa5-4b16-8551-a99a74fc6ea3
1215450600000	The Matches	If I Were You	A Band In Hope	4797f0e1-30b4-4bca-84c7-fce46bc14f4c	0fc0b0e8-9e40-432d-973e-a184b7be01e1	50a2c036-cdc0-41bd-925b-19763c50ac55
1215450765000	The Sleeping	The Climb	Questions and Answers	bdb6b878-13a3-4970-9694-ab4286e781e8	c2249c10-1485-4114-a840-da1dfd4a90f1	bddbea15-9e04-456d-bf59-dcd8e6c33c40
1215451008000	Owl City	The Airway	Of June	c11a0284-e405-4a44-8dbd-0728dcc53198	ad279295-653f-42e1-9aaa-b731df2e78ba	8b87ff08-cad5-4312-a025-1e67eff56b16
1215451212000	This Day & Age	Second Star To The Right...	The Bell And The Hammer	110ea88c-9bc1-412a-acf3-f8bcf0f521d2	10ca997f-12e3-4075-9b8e-a0a78c0671de	8616fcf4-04cc-46bd-aa1d-01e536ad63da
1215457899000	The Dangerous Summer	Home	If You Could Only Keep Me Alive	d37ea5a1-d8c9-4df1-a378-dd43b5fa96de	1999a33b-e56e-467d-af1a-53ea14f5a2cd	dc0d0ae7-0f42-4e41-8ae5-d8ee861cebb3
1215458284000	VHS or Beta	Can't Believe A Single Word	Bring On The Comets	19bf4976-18cc-43cd-9b59-8be03851e0a9	632fa908-1fff-4446-a600-72fa41f76a20	33657294-f286-4551-b31b-9fea9562ebb8
1215458544000	Valencia	The Space Between	This Could Be A Possibility	441e7cf3-9f1b-43d5-a9e9-3953d3d857b2	825e45ca-796e-471a-908f-8bfe2453a454	401363d0-52e3-4504-9243-626dd9c6c27e
1215458762000	Forever the Sickest Kids	Whoa Oh! (Me Vs. Everyone)	Underdog Alma Mater		5c6f8874-cb53-4f4d-9168-cc2af8c7ecf9	a5e16bd6-0064-42b5-b3ef-40c0eb3aecf5
1215459031000	The Audition	Have Gun, Will Travel	Champion	3aa4e9f9-1aeb-4707-adda-52bb2671be6f	fbeaf468-bc8d-40eb-a530-4f8982b2e1fe	c68fc163-6b59-4fe1-927d-06d4cf89fe4d
1215459245000	Mercy Mercedes	The Perfect Scene	Casio Rodeo	b11dd08a-d9c0-4746-b6b8-958fd446fce0	f62e5b9c-baac-463f-a4d1-0ac9e31973f1	
1215459442000	Holiday Parade	Abe Froman	Two Cheers For Tuesday	d9c9cb3f-69e3-4945-a86d-1a490e94cb9c	0964ce63-5e4f-4d28-aa1b-aa9a44a8cab7	5f853812-9fbd-4ded-a6ec-abec68d1a2f8
1215459644000	Taking Back Sunday	What's It Feel Like To Be A Ghost?	Louder Now	da99cbfe-cae4-4588-9d47-46864e3d02fc	350bce49-c21b-4137-b50a-0766ded07e4d	d2cea175-f231-4f03-8743-d3879d82ffae
1215459917000	The Dangerous Summer	Of Confidence	If You Could Only Keep Me Alive	121e265c-a202-4883-8780-1ab660fce671	1999a33b-e56e-467d-af1a-53ea14f5a2cd	dc0d0ae7-0f42-4e41-8ae5-d8ee861cebb3
1215460197000	MGMT	Time to Pretend	Oracular Spectacular	02e1b034-057d-4e48-9109-a5295f741d29	50e6288e-3db5-4253-ae51-5e8738ef2c31	44e1c283-8a80-44b8-91d3-7e72b69228bf
1215460468000	Metro Station	Seventeen Forever	Metro Station	170ae45f-4082-4d67-a5e6-55ba8273d70c	ab7ebf8c-059f-4071-93b1-dd3ae80d60b2	7e12a9c9-7397-4cfd-a515-5fa0fb0bc7d5
1215460800000	Justice	DVNO	Cross	8e7cfa8f-e92c-4366-95c9-07a51defab29	31a88d29-827e-4c67-ad46-e47fab0de3c1	
1215461050000	Justice	Phantom	Cross	04ea6fe8-ad8e-4f23-b700-170daa0592b2	31a88d29-827e-4c67-ad46-e47fab0de3c1	
1215461348000	The Academy Is...	Black Mamba	Almost Here	90d8e4fd-560f-488c-adcd-e11292e5feb2	eb8ff09f-0b63-4c5e-96dc-b6dadeb794ac	fb22dc88-9b7e-4ad6-98d5-56c5b4386254
1215461523000	Flight of the Conchords	Business Time	Flight of the Conchords	09ac7435-fd8b-4c07-a606-4a7ac3416b8a	1f574ab1-a46d-4586-9331-f0ded23e0411	d53f4284-8787-4c7b-9df2-3e038aa296c4
1215461758000	Crash Romeo	Heading West	Minutes To Miles	af8620d5-2235-4247-8305-7860a1cd05e7	2e8a8501-5c18-436e-ac55-e03955c3f63d	02e47435-736c-402e-8de7-0752d8bb05d1
1215461969000	Justice	Valentine	Cross	6ad051b4-6d12-4545-9f4f-54fa36e04fa4	31a88d29-827e-4c67-ad46-e47fab0de3c1	
1215462352000	The Secret Handshake	Don't Call	Summer Of '98	040b84dd-057d-407f-a727-d7d5cbc430e2	432c7522-87c8-46e0-8c9e-6df1c6c09a24	690d602c-7e2d-43cd-8c84-7042ce85f9c1
1215462569000	Say Anything	In Defense of the Genre	In Defense of the Genre	f1f501ac-e0f0-413d-a42e-f5fbe110a065	ee90d1b3-a4e2-4d18-9092-111d856e7e7a	17d31a0a-09c2-47ec-81d6-dd9c7543e388
1215462819000	The Matches	If I Were You	A Band In Hope	4797f0e1-30b4-4bca-84c7-fce46bc14f4c	0fc0b0e8-9e40-432d-973e-a184b7be01e1	50a2c036-cdc0-41bd-925b-19763c50ac55
1215462984000	The Morning Of	There's a Bully in the Park	The World As We Know It	1235af95-dd67-49f9-b075-b8a9b1198053	5d3bd348-be28-4eca-ae4f-8be742bbabdb	3f62eb4a-3990-4782-b526-da1c13b50be4
1215463358000	Metro Station	Tell Me What To Do	Metro Station	3a674ace-da0a-43b2-97ec-9c8ad1609433	ab7ebf8c-059f-4071-93b1-dd3ae80d60b2	7e12a9c9-7397-4cfd-a515-5fa0fb0bc7d5
1215463551000	The Dangerous Summer	Home	If You Could Only Keep Me Alive	d37ea5a1-d8c9-4df1-a378-dd43b5fa96de	1999a33b-e56e-467d-af1a-53ea14f5a2cd	dc0d0ae7-0f42-4e41-8ae5-d8ee861cebb3
1215464321000	Say Anything	Baby Girl, I'm a Blur	In Defense of the Genre	55c1e016-806d-409e-8daf-9b47a0f5db6a	ee90d1b3-a4e2-4d18-9092-111d856e7e7a	17d31a0a-09c2-47ec-81d6-dd9c7543e388
1215464580000	All Time Low	Six Feet Under the Stars	So Wrong, It's Right	10296244-4b61-4d0d-9210-f1aef6c57147	62162215-b023-4f0e-84bd-1e9412d5b32c	b97c7de1-616c-40bf-a8d7-9ceb84ab8552
1215464797000	Saves the Day	Diseased	Sound The Alarm	b5cab895-8f1b-468a-8625-7b60d5de13ba	593f8594-83ad-4df4-a9b8-e4d225f55440	1615eb2b-4320-4263-bd0b-20f58b199dc5
1215464973000	The Apples In Stereo	Sunndal Song	New Magnetic Wonder	2396164d-db4e-4c9c-9072-c2e05a8f2e05	ea075268-e5ea-40f7-b9c3-68b039218a88	53337583-36c8-4081-b77f-27b1ced6a3bb
1215465397000	Mercy Mercedes	Get It Darlin'	Casio Rodeo	c3999baa-23ea-47e3-a4af-8afad5422317	f62e5b9c-baac-463f-a4d1-0ac9e31973f1	
1215465584000	The Starting Line	Making Love To The Camera	Based On A True Story	f95b392f-5287-485b-a1c7-95198bf93e4a	9701356d-08d9-45ba-975d-977ab466e7be	170d2db8-e9b7-458a-addd-4fb89f36bc74
1215465796000	The Sleeping	The Big Breakdown-Day 3 (The Escape)	Questions and Answers		c2249c10-1485-4114-a840-da1dfd4a90f1	bddbea15-9e04-456d-bf59-dcd8e6c33c40
1215466088000	Daft Punk	Steam Machine vs. Around The World	2006-06-30: Eurockéennes, Belfort, France	a48bcbf0-0174-4fd6-83d4-1ce81c8549c8	056e4f3e-d505-4dad-8ec1-d04f521cbb56	dfb4d0cf-2416-44d1-88e0-380e66541529
1215466620000	All Time Low	Interlude	The Party Scene	afa5bab6-a4d0-4b4f-aafa-bce463901b25	62162215-b023-4f0e-84bd-1e9412d5b32c	d4e182d3-cbd8-4c21-84f1-4b3cad1e79c0
1215466731000	The Rocket Summer	Movie Stars And Super Models	Calendar Days	4808991d-3fd0-4639-9ed4-7babb7f45a92	9fdd9163-9824-413e-91ad-d01e561b4078	51894150-c13c-49f3-a1b2-c10d74463e38
1215466944000	Valencia	Eagle Mount Drive	This Could Be A Possibility	a6197015-25a8-4364-8ed3-1b6f507da1d8	825e45ca-796e-471a-908f-8bfe2453a454	401363d0-52e3-4504-9243-626dd9c6c27e
1215467112000	The Rocket Summer	Destiny	Hello Good Friend	69235c1e-8b86-4916-a565-96beb2dfdb96	9fdd9163-9824-413e-91ad-d01e561b4078	
1215467569000	Crash Romeo	Hang Your Head	Minutes To Miles	c8045655-2065-4b25-adac-27dbc9ed4fcd	2e8a8501-5c18-436e-ac55-e03955c3f63d	02e47435-736c-402e-8de7-0752d8bb05d1
1215467929000	Cartel	Wasted	Cartel	8a0d61c8-a58c-4187-84e3-abadfb787f9a	0189c612-39a5-485d-8fc2-eca025b73861	9eeaa399-0c9b-411c-8e93-2c96551760e4
1215475787000	Cartel	This Is Who We Are	Cartel	0dd266f8-46e3-4379-94b1-968fc781c6ca	0189c612-39a5-485d-8fc2-eca025b73861	9eeaa399-0c9b-411c-8e93-2c96551760e4
1215475973000	Saosin	You're Not Alone (Live)	Come Close	51506e40-a4c5-47a0-a6df-ccc8a01fcd23	47b8b42a-96e8-46fa-9ea6-70c5136ae971	b4371fd3-9b42-4348-a7f8-d716d0c720c0
1215476249000	The Rocket Summer	Do You Feel	Do You Feel	cff4a825-269d-4e74-b82f-01a472216092	9fdd9163-9824-413e-91ad-d01e561b4078	a03785f1-c4e6-4920-9bf1-34c449e50876
1215476384000	The Rocket Summer	Save	Do You Feel	43441cf9-ae44-483f-97a1-16e15ad718ae	9fdd9163-9824-413e-91ad-d01e561b4078	a03785f1-c4e6-4920-9bf1-34c449e50876
1215476717000	Forever the Sickest Kids	Believe Me I'm Lying	Underdog Alma Mater		5c6f8874-cb53-4f4d-9168-cc2af8c7ecf9	a5e16bd6-0064-42b5-b3ef-40c0eb3aecf5
1215529487000	Cute Is What We Aim For	There's A Class For This	The Same Old Blood Rush With A New Touch	19b981e3-03f0-4aa6-9e46-f283cdad0699	40a5a225-3279-4d48-bca2-6059ed11b4fc	acfae872-5373-4e62-bb22-7d192018ede1
1215529728000	Cartel	This Is Who We Are	Cartel	0dd266f8-46e3-4379-94b1-968fc781c6ca	0189c612-39a5-485d-8fc2-eca025b73861	9eeaa399-0c9b-411c-8e93-2c96551760e4
1215529915000	The Morning Of	Let Your Spirit Soar	The World As We Know It	ecccbfcc-a79c-4cea-811e-5bc3e1207c68	5d3bd348-be28-4eca-ae4f-8be742bbabdb	3f62eb4a-3990-4782-b526-da1c13b50be4
1215530154000	The Shins	Sea Legs	Wincing the Night Away		6c8b9855-ba8b-48f9-ac1d-42167f7f7b18	a0d42921-c7aa-42ef-a63d-3a23ca203ddf
1215530506000	VHS or Beta	Time Stands Still	Bring On The Comets	4e0115ed-0035-4fa5-8c4d-0a7999b0f8be	632fa908-1fff-4446-a600-72fa41f76a20	33657294-f286-4551-b31b-9fea9562ebb8
1215530752000	Paramore	That's What You Get	RIOT!	b608dba5-384c-4fea-9071-838ca1513d8d	44cf61b8-5197-448a-b82b-cef6ee89fac5	9d8c4e7f-866c-4363-9406-0bb000316888
1215531502000	Shiny Toy Guns	Don't Cry Out	We Are Pilots	61d8db37-8587-4465-a25a-71297da1f105	ad61e25e-5516-41e1-b60d-744e8220986e	197cb8a1-9502-49c0-9d86-3411afabeb22
1215531752000	Forever the Sickest Kids	That For Me	Underdog Alma Mater	7e830212-19e6-4c8e-8540-c6e73596b613	5c6f8874-cb53-4f4d-9168-cc2af8c7ecf9	a5e16bd6-0064-42b5-b3ef-40c0eb3aecf5
1215531961000	MGMT	Kids	Oracular Spectacular	261b54ec-5552-4099-aa5b-035ceda6bca9	50e6288e-3db5-4253-ae51-5e8738ef2c31	44e1c283-8a80-44b8-91d3-7e72b69228bf
1215532263000	Saves the Day	The End	Sound The Alarm	6d5fd1eb-054d-440d-8418-02583f55166e	593f8594-83ad-4df4-a9b8-e4d225f55440	1615eb2b-4320-4263-bd0b-20f58b199dc5
1215532378000	The Spill Canvas	Connect The Dots	No Really, I'm Fine	c7cadb8c-2b4b-4f88-98c6-71275c87da39	98091205-c85e-49b0-954b-d84dab308138	e1deea03-7c2c-4837-a65d-2cc6eb89fae2
1215532625000	The Sleeping	Don't Hold Back	Questions and Answers		c2249c10-1485-4114-a840-da1dfd4a90f1	bddbea15-9e04-456d-bf59-dcd8e6c33c40
1215532898000	Crash Romeo	Get up, Shut up	Minutes To Miles	0bc7656e-2c32-4f58-827d-fce3477eb175	2e8a8501-5c18-436e-ac55-e03955c3f63d	02e47435-736c-402e-8de7-0752d8bb05d1
1215533126000	Scary Kids Scaring Kids	Free Again	Scary Kids Scaring Kids	7990e7e0-219f-4d28-bab5-0e38d95b7978	90cda7b7-9112-4ec7-9d6f-3f4675ef5130	1ea46d2e-a7a3-4199-8f71-9897b4ef06e5
1215533356000	Taking Back Sunday	There's No 'i' In Team	Tell All Your Friends	15fddb6d-9452-4ce1-9893-c806cea601e3	350bce49-c21b-4137-b50a-0766ded07e4d	266fc77a-b919-49b6-a77a-e1c60825870d
1215533585000	Owl City	Captains and Cruise Ships	Of June	336ee62f-c228-48b3-a6d9-4cef53f2906e	ad279295-653f-42e1-9aaa-b731df2e78ba	8b87ff08-cad5-4312-a025-1e67eff56b16
1215533793000	The Morning Of	The New Is In	The World As We Know It	33ce82e4-2d3e-4874-9b6a-4dc13f3279f2	5d3bd348-be28-4eca-ae4f-8be742bbabdb	3f62eb4a-3990-4782-b526-da1c13b50be4
1215534028000	Taking Back Sunday	Error: Operator	Louder Now	2e9a3c00-eafb-4cbc-b449-b72c45a23aa7	350bce49-c21b-4137-b50a-0766ded07e4d	d2cea175-f231-4f03-8743-d3879d82ffae
1215534200000	The Starting Line	Birds	Direction	e57c9e49-4696-48d5-b29d-f024aa6753de	9701356d-08d9-45ba-975d-977ab466e7be	ece9c44a-274a-44c1-92f0-2962ed4810a1
1215534467000	Daft Punk	Too Long	Discovery	84eec9aa-df25-4346-898f-7daa22bfc954	056e4f3e-d505-4dad-8ec1-d04f521cbb56	30e45d86-707d-4042-9df5-93724557aadb
1215534820000	Saosin	It's So Simple	Saosin		47b8b42a-96e8-46fa-9ea6-70c5136ae971	fe4f3c7d-c76e-4e06-87fb-e6f0ab34fe23
1215535140000	Mindless Self Indulgence	Never Wanted to Dance	If	068dc0b7-9daa-4fe1-80be-200ff7c17b4f	44f42386-a733-4b51-8298-fe5c807d03aa	ddb16140-1749-4fc0-a58c-12e972d877fb
1215535329000	Mindless Self Indulgence	Evening Wear	If	909e5b87-c232-409d-acc1-648b643d7a55	44f42386-a733-4b51-8298-fe5c807d03aa	ddb16140-1749-4fc0-a58c-12e972d877fb
1215535541000	Mindless Self Indulgence	Lights Out	If	03fb0988-172b-4e38-a06e-7e40a4872467	44f42386-a733-4b51-8298-fe5c807d03aa	ddb16140-1749-4fc0-a58c-12e972d877fb
1215535698000	Mindless Self Indulgence	Prescription	If	6f9779f7-6ebd-4714-828c-f834fd3501a4	44f42386-a733-4b51-8298-fe5c807d03aa	ddb16140-1749-4fc0-a58c-12e972d877fb
1215535884000	Mindless Self Indulgence	Issues	If	0e44e9b8-5638-4da3-b15a-f29cf4645c32	44f42386-a733-4b51-8298-fe5c807d03aa	ddb16140-1749-4fc0-a58c-12e972d877fb
1215536407000	The Dangerous Summer	The Permanent Rain	If You Could Only Keep Me Alive	98e25325-0805-474b-9b70-ef86d976a713	1999a33b-e56e-467d-af1a-53ea14f5a2cd	dc0d0ae7-0f42-4e41-8ae5-d8ee861cebb3
1215536665000	The Secret Handshake	Summer of '98	One Full Year	4cbf03d2-d25e-490e-a932-20e6f34a03aa	432c7522-87c8-46e0-8c9e-6df1c6c09a24	2c2ef096-90dd-4830-a78f-d8c6c28c6aa9
1215538009000	The Automatic	That's What She Said	Not Accepted Anywhere	5eddb54d-f6c0-49a1-af1f-8c39b50a8f20	89cdc35a-c053-45f3-a129-1bbdf84943b9	b206cd3f-db15-488f-b85f-a02fcebd0474
